OrderLineID;Date;SKU;DealerID;RegionID;QtaOrdinata;QtaEvasa;PrezzoUnitario;RicavoRiga;CostoRiga;TipoOrdine;SLA_richiesto_gg;FlagStockout;FlagOTIF
23656;2024-12-27;MI-MC-01-0531;D086;R2;1;1;23,34;23,34;15,11;Stock;3;0;1
23657;2025-05-14;MT-04-0093;D084;R2;1;1;507,21;507,21;391,59;Stock;5;0;1
23658;2024-05-10;MRT-07-0380;D091;R2;1;0;467,61;467,61;422,44;Stock;5;1;0
23659;2025-03-05;MT-06-0073;D090;R2;1;1;31,95;31,95;22,15;VOR;1;0;1
23660;2025-10-10;MT-08-0123;D062;R2;2;2;46,99;93,98;55,0;Stock;3;0;1
23661;2025-06-26;MT-07-0167;D091;R2;8;8;499,45;3995,6;3468,96;Stock;2;0;1
23662;2025-07-22;MT-09-0077;D087;R2;2;0;210,98;421,96;275,24;VOR;1;1;0
23663;2024-11-03;MT-08-0155;D009;R1;7;7;54,14;378,98;214,34;Stock;5;0;1
23664;2025-01-26;MT-06-0168;D030;R1;1;1;136,46;136,46;89,61;Stock;3;0;1
23665;2024-04-11;MT-09-0076;D061;R2;4;0;160,04;640,16;374,2;Stock;2;1;0
23666;2024-04-20;LOAD-03-0752;D030;R1;1;1;647,54;647,54;469,97;VOR;1;0;1
23667;2024-05-20;LOAD-07-0729;D061;R2;3;3;418,72;1256,16;1015,29;Stock;2;0;1
23668;2025-01-18;MLT-05-0244;D070;R2;1;1;87,38;87,38;59,81;Stock;3;0;1
23669;2024-10-19;MT-05-0102;D040;R1;1;1;211,25;211,25;135,61;Stock;5;0;1
23670;2025-11-11;MT-01-0097;D092;R2;3;3;33,32;99,96;59,43;VOR;1;0;1
23671;2024-05-02;MRT-10-0395;D030;R1;1;1;101,35;101,35;66,87;Stock;2;0;1
23672;2025-09-26;MT-01-0132;D089;R2;2;0;56,79;113,58;73,78;Stock;5;1;0
23673;2025-02-07;MLT-10-0204;D018;R1;3;3;175,06;525,18;351,39;Stock;5;0;0
23674;2025-04-21;MT-05-0051;D003;R1;5;5;115,53;577,65;445,05;Stock;2;0;1
23675;2025-04-08;MLT-02-0237;D029;R1;1;1;277,28;277,28;209,6;VOR;1;0;1
23676;2024-01-30;MLT-10-0204;D111;R3;3;3;158,81;476,43;351,39;VOR;1;0;1
23677;2025-11-18;AWP-02-0677;D044;R1;1;1;376,94;376,94;270,71;Stock;5;0;1
23678;2024-09-04;MT-01-0132;D011;R1;1;1;56,79;56,79;36,89;Stock;3;0;1
23679;2024-11-17;LOAD-M-06-0831;D090;R2;1;1;151,91;151,91;118,08;Stock;5;0;1
23680;2025-04-07;MT-10-0060;D043;R1;4;4;297,35;1189,4;847,32;Stock;2;0;1
23681;2025-07-24;AWP-02-0682;D030;R1;1;1;124,22;124,22;91,18;Stock;3;0;1
23682;2025-11-23;MT-04-0028;D062;R2;3;3;489,27;1467,81;1215,96;Stock;2;0;1
23683;2025-10-07;AWP-09-0669;D074;R2;3;3;99,22;297,66;176,04;VOR;1;0;1
23684;2024-09-10;MT-05-0075;D032;R1;3;0;222,66;667,98;490,35;Stock;5;1;0
23685;2025-05-22;MLT-09-0297;D012;R1;1;1;199,68;199,68;115,28;Stock;5;0;1
23686;2024-08-02;AWP-07-0686;D060;R2;2;2;385,32;770,64;706,7;Stock;5;0;1
23687;2024-03-05;MLT-09-0212;D126;R4;1;1;270,59;270,59;176,03;Stock;5;0;1
23688;2024-03-27;MLT-05-0219;D022;R1;2;0;230,62;461,24;289,14;Stock;5;1;0
23689;2024-04-22;MT-01-0103;D023;R1;1;1;69,67;69,67;45,03;Stock;2;0;1
23690;2025-02-21;MI-MC-05-0467;D057;R2;6;6;226,49;1358,94;948,42;Stock;2;0;1
23691;2025-02-28;MRT-10-0450;D005;R1;1;1;334,81;334,81;234,37;VOR;1;0;1
23692;2024-02-29;MT-04-0154;D033;R1;3;3;859,17;2577,51;1889,28;Stock;3;0;1
23693;2024-07-16;MLT-08-0205;D082;R2;2;2;44,83;89,66;54,44;Stock;5;0;1
23694;2024-04-09;MLT-06-0228;D102;R3;1;1;67,13;67,13;48,94;VOR;1;0;1
23695;2024-07-17;MT-08-0121;D014;R1;1;0;50,68;50,68;32,37;VOR;1;1;0
23696;2025-03-21;MLT-10-0326;D133;R4;1;1;254,7;254,7;193,9;Stock;5;0;1
23697;2025-01-27;MT-10-0095;D014;R1;1;1;165,34;165,34;128,72;Stock;2;0;1
23698;2025-05-16;MLT-09-0276;D025;R1;1;1;244,03;244,03;159,54;Stock;2;0;1
23699;2025-08-26;MT-05-0141;D095;R3;3;3;237,42;712,26;477,27;VOR;1;0;1
23700;2025-07-22;MLT-10-0362;D037;R1;3;3;470,23;1410,69;937,41;Stock;5;0;1
23701;2024-05-03;MRT-08-0390;D083;R2;1;1;60,27;60,27;38,95;Stock;3;0;1
23702;2025-11-28;MT-03-0165;D067;R2;3;3;192,4;577,2;407,01;Stock;2;0;1
23703;2025-08-23;MT-07-0119;D090;R2;1;1;260,38;260,38;217,78;Stock;3;0;1
23704;2024-11-30;LOAD-05-0714;D136;R4;2;2;214,6;429,2;279,66;VOR;1;0;1
23705;2025-04-05;MT-10-0128;D096;R3;1;1;317,11;317,11;214,14;VOR;1;0;1
23706;2024-02-29;MI-MC-10-0481;D109;R3;1;1;449,14;449,14;307,16;Stock;3;0;0
23707;2025-12-15;MT-06-0043;D027;R1;1;1;38,32;38,32;25,05;VOR;1;0;0
23708;2024-11-27;MT-01-0145;D117;R3;1;1;73,99;73,99;48,61;Stock;5;0;1
23709;2025-04-16;MRT-07-0380;D109;R3;2;2;494,17;988,34;844,88;Stock;5;0;1
23710;2024-06-25;MT-02-0157;D094;R3;5;5;287,03;1435,15;1037,15;VOR;1;0;1
23711;2024-02-20;AWP-01-0701;D095;R3;1;1;42,59;42,59;27,09;VOR;1;0;1
23712;2025-12-26;LOAD-08-0804;D045;R1;3;3;36,84;110,52;70,47;VOR;1;0;1
23713;2025-06-16;AWP-08-0639;D057;R2;4;4;20,37;81,48;47,36;Stock;2;0;1
23714;2025-05-15;MT-02-0135;D112;R3;3;3;327,26;981,78;721,83;Stock;3;0;1
23715;2024-09-04;MT-09-0170;D011;R1;3;3;121,54;364,62;234,57;Stock;3;0;1
23716;2024-05-31;MLT-07-0203;D025;R1;11;11;223,39;2457,29;2216,83;Stock;5;0;1
23717;2024-06-21;LOAD-02-0703;D032;R1;3;3;304,52;913,56;705,93;Stock;3;0;1
23718;2025-03-31;MT-10-0182;D086;R2;3;3;280,18;840,54;626,52;VOR;1;0;1
23719;2024-12-29;MLT-07-0262;D018;R1;2;2;361,94;723,88;602,24;Stock;5;0;1
23720;2024-03-24;MT-08-0027;D072;R2;1;1;60,26;60,26;35,35;VOR;1;0;1
23721;2024-02-02;MT-02-0080;D046;R1;3;3;116,37;349,11;278,1;Stock;5;0;1
23722;2024-11-14;LOAD-M-06-0831;D015;R1;4;4;160,55;642,2;472,32;Stock;5;0;1
23723;2024-07-23;LOAD-07-0770;D052;R2;5;5;510,36;2551,8;2219,75;Stock;2;0;1
23724;2024-12-19;MT-01-0103;D017;R1;2;2;66,79;133,58;90,06;Stock;5;0;1
23725;2025-01-19;TMM-04-0592;D077;R2;2;2;590,93;1181,86;951,84;Stock;5;0;1
23726;2024-03-28;MT-03-0191;D069;R2;4;4;230,09;920,36;744,68;Stock;2;0;1
23727;2024-12-22;AWP-02-0677;D004;R1;1;1;398,36;398,36;270,71;Stock;3;0;1
23728;2025-10-15;MT-10-0060;D067;R2;1;1;297,35;297,35;211,83;VOR;1;0;1
23729;2025-07-22;TMM-06-0583;D101;R3;4;4;116,42;465,68;320,68;VOR;1;0;1
23730;2024-11-30;MT-01-0145;D014;R1;7;7;73,99;517,93;340,27;Stock;3;0;1
23731;2025-12-14;MI-MC-02-0516;D026;R1;1;1;372,59;372,59;248,39;Stock;5;0;1
23732;2024-08-18;MLT-08-0205;D077;R2;1;1;42,98;42,98;27,22;Stock;2;0;1
23733;2024-12-05;MLT-01-0206;D006;R1;2;2;35,04;70,08;43,08;Stock;3;0;1
23734;2025-06-14;MI-MC-04-0534;D002;R1;1;1;845,91;845,91;663,99;VOR;1;0;1
23735;2024-01-21;LOAD-03-0806;D030;R1;1;0;695,9;695,9;517,98;Stock;3;1;0
23736;2024-12-01;MT-03-0085;D071;R2;1;1;138,24;138,24;100,33;Stock;3;0;1
23737;2024-02-04;MT-01-0142;D020;R1;1;1;25,97;25,97;17,85;Stock;5;0;1
23738;2024-02-04;LOAD-07-0729;D050;R2;1;1;401,45;401,45;338,43;VOR;1;0;1
23739;2024-05-21;MT-09-0184;D040;R1;1;1;348,64;348,64;202,81;VOR;1;0;1
23740;2024-02-12;MT-04-0025;D044;R1;1;1;288,58;288,58;226,6;VOR;1;0;1
23741;2024-09-29;MLT-10-0204;D049;R2;2;2;167,84;335,68;234,26;VOR;1;0;1
23742;2024-01-17;MT-09-0162;D020;R1;1;1;274,01;274,01;192,43;Stock;2;0;1
23743;2024-08-31;MLT-07-0222;D064;R2;1;1;294,49;294,49;262,51;Stock;2;0;1
23744;2024-01-25;MT-07-0046;D072;R2;1;1;162,67;162,67;122,42;Stock;2;0;1
23745;2025-10-30;LOAD-09-0768;D027;R1;1;1;88,64;88,64;51,54;VOR;1;0;1
23746;2025-10-22;MLT-01-0206;D002;R1;1;1;37,03;37,03;21,54;Stock;3;0;1
23747;2025-11-21;MLT-03-0207;D085;R2;1;1;370,08;370,08;287,31;Stock;5;0;1
23748;2025-09-25;MLT-08-0205;D049;R2;2;2;42,98;85,96;54,44;Stock;3;0;1
23749;2024-05-17;MT-03-0108;D003;R1;5;5;347,41;1737,05;1354,1;Stock;3;0;1
23750;2025-05-04;MI-MC-06-0487;D001;R1;1;1;127,57;127,57;88,38;Stock;3;0;1
23751;2025-07-24;MT-09-0034;D002;R1;2;2;98,43;196,86;135,9;Stock;2;0;1
23752;2025-03-10;AWP-10-0673;D077;R2;1;1;284,12;284,12;210,8;Stock;2;0;1
23753;2025-06-19;MRT-10-0393;D003;R1;1;0;425,57;425,57;295,48;Stock;2;1;0
23754;2025-08-01;LOAD-M-05-0877;D054;R2;1;1;128,92;128,92;88,63;Stock;3;0;1
23755;2024-10-06;LOAD-05-0714;D067;R2;2;2;223,83;447,66;279,66;VOR;1;0;1
23756;2025-09-30;MT-02-0071;D018;R1;2;2;315,44;630,88;450,08;Stock;5;0;1
23757;2025-07-17;MRT-10-0393;D072;R2;2;2;469,09;938,18;590,96;VOR;1;0;1
23758;2025-05-11;MT-09-0076;D122;R3;1;0;153,44;153,44;93,55;VOR;1;1;0
23759;2025-10-11;MI-MC-01-0505;D001;R1;2;2;40,22;80,44;45,2;Stock;2;0;1
23760;2025-07-04;MT-04-0052;D086;R2;1;1;902,5;902,5;685,71;Stock;5;0;1
23761;2025-03-23;MLT-08-0215;D066;R2;1;0;45,67;45,67;29,12;Stock;5;1;0
23762;2025-06-15;LOAD-03-0753;D110;R3;3;3;474,56;1423,68;1101,72;Stock;3;0;1
23763;2025-11-19;MLT-07-0262;D091;R2;1;1;328,35;328,35;301,12;Stock;2;0;0
23764;2024-01-31;MLT-08-0269;D032;R1;3;3;23,1;69,3;42,06;Stock;3;0;1
23765;2024-01-10;MLT-08-0314;D085;R2;1;1;50,1;50,1;32,59;Stock;2;0;1
23766;2025-06-09;MT-09-0061;D026;R1;1;1;100,98;100,98;64,82;Stock;2;0;1
23767;2025-01-27;MI-MC-10-0560;D033;R1;1;0;445,07;445,07;323,48;Stock;2;1;0
23768;2025-03-25;MT-09-0170;D019;R1;1;1;121,54;121,54;78,19;Stock;3;0;0
23769;2025-10-30;MLT-10-0326;D100;R3;5;0;265,65;1328,25;969,5;Stock;5;1;0
23770;2024-07-18;MLT-01-0332;D055;R2;1;1;53,35;53,35;32,8;VOR;1;0;1
23771;2025-02-20;MI-MC-01-0507;D010;R1;1;1;69,63;69,63;44,54;Stock;3;0;1
23772;2024-06-14;MLT-06-0350;D016;R1;1;1;199,96;199,96;138,04;Stock;2;0;1
23773;2025-03-23;AWP-02-0682;D119;R3;1;0;119,1;119,1;91,18;Stock;2;1;0
23774;2025-09-27;MT-03-0165;D110;R3;1;1;174,55;174,55;135,67;Stock;2;0;1
23775;2025-03-06;MT-02-0071;D005;R1;1;1;286,18;286,18;225,04;VOR;1;0;1
23776;2024-04-14;MRT-10-0422;D113;R3;4;4;337,14;1348,56;1055,64;Stock;3;0;1
23777;2024-10-30;MT-03-0033;D066;R2;1;0;155,29;155,29;112,04;Stock;2;1;0
23778;2024-04-26;MT-06-0007;D077;R2;1;1;83,66;83,66;54,43;VOR;1;0;1
23779;2024-02-27;TMM-02-0584;D029;R1;1;1;280,16;280,16;206,96;VOR;1;0;1
23780;2025-09-30;MLT-08-0279;D074;R2;4;4;50,38;201,52;108,76;Stock;2;0;1
23781;2025-05-22;LOAD-03-0806;D024;R1;4;4;667,2;2668,8;2071,92;Stock;2;0;1
23782;2025-01-31;MT-07-0099;D027;R1;1;1;133,98;133,98;104,28;Stock;5;0;1
23783;2024-04-14;LOAD-M-03-0857;D084;R2;1;1;393,61;393,61;311,08;VOR;1;0;1
23784;2024-03-16;MT-03-0143;D005;R1;7;7;387,7;2713,9;2115,61;VOR;1;0;1
23785;2024-08-13;LOAD-06-0796;D115;R3;1;1;88,51;88,51;61,32;Stock;3;0;1
23786;2025-10-26;MLT-10-0204;D100;R3;1;1;175,06;175,06;117,13;Stock;3;0;1
23787;2024-05-31;MT-07-0091;D081;R2;1;1;130,87;130,87;109,69;Stock;5;0;1
23788;2024-09-13;MLT-10-0204;D042;R1;1;1;167,84;167,84;117,13;Stock;3;0;1
23789;2024-06-23;MLT-01-0307;D009;R1;1;1;39,37;39,37;24,0;Stock;5;0;1
23790;2024-10-09;MT-04-0113;D014;R1;1;0;243,44;243,44;190,3;VOR;1;1;0
23791;2025-08-05;AWP-05-0690;D021;R1;1;1;160,42;160,42;107,3;Stock;2;0;1
23792;2024-06-08;AWP-08-0695;D043;R1;4;4;30,39;121,56;65,04;Stock;2;0;1
23793;2025-09-09;AWP-04-0656;D081;R2;5;5;237,29;1186,45;782,8;Stock;3;0;1
23794;2024-08-17;MLT-07-0271;D113;R3;4;4;468,69;1874,76;1624,8;Stock;2;0;1
23795;2024-05-01;MT-09-0170;D086;R2;4;4;121,54;486,16;312,76;Stock;3;0;1
23796;2024-06-16;MT-01-0145;D033;R1;3;3;77,17;231,51;145,83;Stock;2;0;1
23797;2025-09-05;MLT-01-0307;D089;R2;1;0;41,06;41,06;24,0;Stock;3;1;0
23798;2025-03-30;LOAD-09-0802;D011;R1;3;0;146,11;438,33;271,59;Stock;5;1;0
23799;2025-03-01;MT-06-0073;D006;R1;1;1;31,95;31,95;22,15;Stock;2;0;1
23800;2024-10-21;MT-08-0174;D078;R2;2;2;11,53;23,06;14,72;Stock;5;0;0
23801;2024-05-16;MLT-01-0259;D028;R1;3;3;69,37;208,11;126,42;Stock;5;0;1
23802;2025-02-17;MLT-03-0325;D035;R1;1;1;691,63;691,63;518,35;VOR;1;0;1
23803;2024-10-10;MLT-05-0219;D101;R3;1;0;218,22;218,22;144,57;VOR;1;1;0
23804;2024-05-19;MRT-09-0418;D076;R2;5;5;136,03;680,15;465,15;Stock;3;0;1
23805;2025-04-14;MRT-09-0398;D036;R1;2;0;245,06;490,12;299,12;Stock;2;1;0
23806;2024-11-27;MLT-06-0312;D114;R3;2;2;181,59;363,18;267,84;Stock;5;0;1
23807;2025-10-27;MLT-08-0205;D085;R2;1;1;42,98;42,98;27,22;Stock;5;0;1
23808;2024-10-02;LOAD-02-0723;D039;R1;1;1;98,05;98,05;65,2;Stock;2;0;1
23809;2025-04-01;MLT-06-0361;D027;R1;3;0;61,26;183,78;127,89;Stock;2;1;0
23810;2025-09-02;MLT-04-0258;D014;R1;1;1;258,83;258,83;176,45;Stock;3;0;1
23811;2024-10-19;MRT-08-0390;D016;R1;5;5;60,27;301,35;194,75;Stock;5;0;1
23812;2025-09-20;LOAD-M-10-0835;D061;R2;1;1;280,49;280,49;186,8;Stock;5;0;1
23813;2024-06-11;MRT-04-0431;D070;R2;2;2;270,2;540,4;399,46;Stock;5;0;1
23814;2025-01-29;MI-MC-04-0534;D086;R2;5;5;882,29;4411,45;3319,95;Stock;2;0;1
23815;2025-04-10;MRT-01-0449;D064;R2;2;2;61,52;123,04;71,44;Stock;5;0;1
23816;2024-11-27;LOAD-08-0804;D004;R1;1;1;36,84;36,84;23,49;VOR;1;0;1
23817;2024-02-10;MLT-05-0336;D055;R2;8;0;224,98;1799,84;1259,92;VOR;1;1;0
23818;2025-09-26;MLT-10-0363;D053;R2;1;1;363,31;363,31;241,43;Stock;5;0;1
23819;2024-05-28;TMM-08-0589;D062;R2;1;1;29,23;29,23;19,47;Stock;3;0;1
23820;2025-05-22;MT-09-0184;D091;R2;1;1;329,89;329,89;202,81;VOR;1;0;1
23821;2024-05-03;MT-09-0170;D034;R1;4;4;121,54;486,16;312,76;Stock;2;0;1
23822;2024-11-06;MLT-07-0311;D050;R2;3;3;399,38;1198,14;1021,65;Stock;2;0;0
23823;2024-05-20;MT-10-0128;D020;R1;3;3;300,06;900,18;642,42;Stock;3;0;1
23824;2024-07-10;MT-05-0102;D115;R3;5;5;220,34;1101,7;678,05;Stock;2;0;1
23825;2025-02-06;MLT-07-0311;D004;R1;5;5;399,38;1996,9;1702,75;Stock;5;0;1
23826;2025-02-28;MT-08-0037;D018;R1;1;1;28,55;28,55;14,51;Stock;5;0;1
23827;2024-08-14;MT-09-0150;D025;R1;2;2;61,41;122,82;73,82;Stock;5;0;1
23828;2024-01-15;MLT-04-0226;D017;R1;3;3;907,8;2723,4;1891,74;Stock;3;0;1
23829;2024-03-19;MT-02-0071;D037;R1;1;0;302,44;302,44;225,04;Stock;3;1;0
23830;2024-10-14;MLT-01-0259;D075;R2;3;3;72,35;217,05;126,42;Stock;5;0;1
23831;2024-06-24;MLT-02-0287;D011;R1;4;4;96,43;385,72;240,96;VOR;1;0;1
23832;2025-08-28;MLT-06-0361;D009;R1;3;3;58,73;176,19;127,89;VOR;1;0;1
23833;2024-05-04;MT-10-0128;D031;R1;3;3;300,06;900,18;642,42;Stock;3;0;1
23834;2024-02-17;LOAD-09-0784;D059;R2;1;1;93,78;93,78;59,94;Stock;2;0;1
23835;2025-07-25;MT-04-0120;D129;R4;1;1;908,34;908,34;653,63;VOR;1;0;0
23836;2024-02-02;MRT-07-0453;D038;R1;5;5;484,97;2424,85;2240,2;Stock;2;0;1
23837;2025-10-15;MT-06-0082;D006;R1;5;5;72,6;363,0;260,7;Stock;5;0;1
23838;2024-01-16;MI-MC-02-0516;D081;R2;3;3;388,61;1165,83;745,17;Stock;5;0;1
23839;2025-03-12;AWP-05-0689;D074;R2;4;4;267,02;1068,08;737,32;VOR;1;0;1
23840;2024-11-11;MT-01-0152;D081;R2;1;1;31,64;31,64;18,72;Stock;2;0;1
23841;2025-10-31;MT-03-0118;D065;R2;1;0;355,79;355,79;278,13;Stock;2;1;0
23842;2024-05-30;MT-04-0024;D015;R1;5;5;620,17;3100,85;2183,95;Stock;5;0;1
23843;2025-03-03;MLT-08-0330;D024;R1;1;1;35,39;35,39;22,22;VOR;1;0;1
23844;2025-07-16;MLT-09-0313;D086;R2;2;2;78,94;157,88;93,74;Stock;2;0;1
23845;2025-01-15;MI-MC-01-0531;D061;R2;3;3;23,34;70,02;45,33;Stock;2;0;1
23846;2024-07-13;MT-01-0056;D086;R2;1;0;44,78;44,78;28,67;Stock;5;1;0
23847;2024-04-18;LOAD-06-0726;D136;R4;3;0;95,87;287,61;182,79;Stock;2;1;0
23848;2025-05-25;MLT-07-0311;D041;R1;1;1;416,56;416,56;340,55;Stock;2;0;1
23849;2024-02-04;MLT-06-0228;D007;R1;14;0;67,13;939,82;685,16;Stock;2;1;0
23850;2024-07-24;MT-05-0051;D072;R2;3;3;127,34;382,02;267,03;VOR;1;0;1
23851;2024-03-07;MI-MC-08-0492;D087;R2;3;3;48,17;144,51;84,57;Stock;5;0;1
23852;2025-06-03;LOAD-02-0751;D071;R2;1;1;296,3;296,3;194,98;VOR;1;0;1
23853;2025-06-14;MI-MC-10-0481;D021;R1;10;0;449,14;4491,4;3071,6;Stock;2;1;0
23854;2024-09-01;LOAD-10-0762;D011;R1;1;1;322,74;322,74;212,28;Stock;2;0;1
23855;2024-08-23;MLT-05-0219;D051;R2;1;1;230,62;230,62;144,57;Stock;2;0;1
23856;2025-08-25;AWP-09-0678;D036;R1;3;0;74,38;223,14;150,45;VOR;1;1;0
23857;2024-02-06;MT-03-0085;D067;R2;2;2;144,18;288,36;200,66;Stock;5;0;1
23858;2025-04-26;MLT-08-0279;D118;R3;3;0;52,54;157,62;81,57;Stock;5;1;0
23859;2024-05-03;MT-08-0087;D002;R1;1;1;14,84;14,84;8,25;Stock;2;0;1
23860;2024-01-30;MI-MC-06-0544;D108;R3;1;1;60,25;60,25;37,51;Stock;5;0;1
23861;2025-05-14;MT-07-0054;D004;R1;2;2;530,96;1061,92;824,42;Stock;3;0;1
23862;2025-09-26;MT-08-0027;D014;R1;3;3;57,77;173,31;106,05;VOR;1;0;1
23863;2024-10-25;MT-04-0093;D081;R2;3;3;529,03;1587,09;1174,77;Stock;5;0;1
23864;2025-07-22;MLT-07-0294;D052;R2;1;0;339,95;339,95;301,94;Stock;3;1;0
23865;2025-04-17;MT-04-0188;D126;R4;4;4;651,57;2606,28;1995,32;VOR;1;0;1
23866;2025-11-08;MLT-10-0229;D097;R3;1;1;406,15;406,15;270,33;Stock;3;0;1
23867;2024-11-16;LOAD-03-0737;D119;R3;1;1;292,88;292,88;206,59;Stock;2;0;1
23868;2025-10-02;LOAD-07-0729;D052;R2;1;0;401,45;401,45;338,43;Stock;2;1;0
23869;2025-08-30;MT-03-0189;D039;R1;2;2;700,71;1401,42;949,2;VOR;1;0;1
23870;2024-09-22;MT-09-0090;D084;R2;1;0;133,05;133,05;77,97;VOR;1;1;0
23871;2024-04-30;MT-05-0051;D089;R2;2;2;127,34;254,68;178,02;Stock;2;0;1
23872;2024-01-16;MLT-10-0326;D066;R2;1;1;254,7;254,7;193,9;Stock;2;0;1
23873;2024-11-25;LOAD-05-0728;D093;R3;1;1;99,56;99,56;68,67;Stock;2;0;1
23874;2024-06-28;MT-09-0090;D110;R3;9;9;125,89;1133,01;701,73;Stock;2;0;1
23875;2024-02-04;MT-01-0002;D082;R2;2;2;19,42;38,84;23,62;Stock;2;0;1
23876;2025-05-06;MT-05-0146;D007;R1;1;1;260,5;260,5;188,51;Stock;5;0;1
23877;2025-06-06;MT-01-0132;D049;R2;1;1;54,45;54,45;36,89;Stock;3;0;1
23878;2024-06-27;LOAD-05-0714;D090;R2;1;1;203,06;203,06;139,83;Stock;3;0;1
23879;2024-07-08;MT-10-0128;D074;R2;1;1;317,11;317,11;214,14;Stock;3;0;1
23880;2025-03-18;MT-08-0011;D107;R3;1;1;46,71;46,71;30,24;Stock;2;0;1
23881;2024-03-01;MT-07-0009;D087;R2;2;2;101,04;202,08;174,52;Stock;3;0;1
23882;2024-08-01;MLT-01-0366;D122;R3;1;1;39,03;39,03;25,85;Stock;2;0;1
23883;2025-12-14;MLT-09-0341;D008;R1;5;5;232,97;1164,85;689,3;VOR;1;0;1
23884;2024-04-18;MT-05-0051;D044;R1;2;0;115,53;231,06;178,02;Stock;2;1;0
23885;2025-10-16;MT-02-0086;D108;R3;1;1;206,56;206,56;129,69;Stock;5;0;1
23886;2024-01-27;TMM-01-0586;D070;R2;1;0;33,14;33,14;18,72;Stock;5;1;0
23887;2024-01-21;MT-04-0113;D068;R2;4;4;243,44;973,76;761,2;Stock;3;0;0
23888;2024-07-31;LOAD-02-0751;D072;R2;2;2;309,04;618,08;389,96;VOR;1;0;1
23889;2024-01-28;MRT-05-0423;D074;R2;3;3;223,63;670,89;444,36;Stock;3;0;1
23890;2025-07-23;AWP-09-0671;D024;R1;8;8;207,3;1658,4;1077,04;Stock;2;0;0
23891;2025-12-28;MT-07-0131;D016;R1;2;0;137,08;274,16;243,22;Stock;3;1;0
23892;2025-06-27;MRT-07-0453;D069;R2;1;0;484,97;484,97;448,04;Stock;2;1;0
23893;2024-04-02;MLT-07-0262;D080;R2;1;1;328,35;328,35;301,12;Stock;3;0;1
23894;2025-04-27;MI-MC-08-0492;D092;R2;1;1;50,91;50,91;28,19;Stock;3;0;1
23895;2024-04-24;MT-01-0063;D088;R2;5;5;50,9;254,5;161,35;Stock;5;0;1
23896;2025-02-04;MRT-02-0410;D025;R1;2;2;265,42;530,84;379,02;VOR;1;0;0
23897;2025-09-30;LOAD-M-01-0867;D083;R2;2;0;55,73;111,46;68,18;VOR;1;1;0
23898;2024-01-30;MRT-05-0374;D064;R2;3;3;190,08;570,24;376,5;VOR;1;0;1
23899;2024-04-28;MLT-10-0204;D024;R1;2;2;167,84;335,68;234,26;VOR;1;0;1
23900;2025-04-18;MT-03-0047;D005;R1;3;3;352,18;1056,54;901,65;Stock;3;0;1
23901;2024-07-20;MLT-07-0352;D027;R1;1;1;199,84;199,84;149,36;Stock;5;0;1
23902;2024-10-30;MI-MC-02-0461;D096;R3;1;1;396,58;396,58;269,5;VOR;1;0;1
23903;2025-10-19;MRT-08-0419;D122;R3;1;1;47,38;47,38;30,21;Stock;3;0;1
23904;2024-05-22;MT-10-0060;D036;R1;1;1;297,35;297,35;211,83;Stock;5;0;1
23905;2025-10-25;MT-08-0026;D107;R3;1;1;52,53;52,53;29,54;Stock;5;0;1
23906;2024-02-03;MI-MC-06-0476;D085;R2;1;0;134,28;134,28;94,86;Stock;2;1;0
23907;2025-04-16;MLT-10-0204;D120;R3;3;0;175,06;525,18;351,39;VOR;1;1;0
23908;2024-07-30;MI-MC-06-0544;D097;R3;5;5;57,76;288,8;187,55;Stock;3;0;1
23909;2025-12-25;MT-03-0165;D121;R3;3;3;184,47;553,41;407,01;VOR;1;0;1
23910;2024-07-22;MLT-09-0340;D057;R2;10;10;344,31;3443,1;2101,4;Stock;5;0;1
23911;2025-01-12;MRT-03-0377;D032;R1;2;2;621,13;1242,26;924,64;Stock;3;0;1
23912;2025-05-16;MT-09-0061;D005;R1;2;2;95,55;191,1;129,64;Stock;5;0;1
23913;2025-01-22;MT-08-0130;D073;R2;1;0;22,66;22,66;12,62;VOR;1;1;0
23914;2025-10-08;MLT-10-0204;D045;R1;1;0;167,84;167,84;117,13;Stock;5;1;0
23915;2025-05-06;MLT-08-0205;D093;R3;2;2;44,83;89,66;54,44;Stock;2;0;1
23916;2025-04-02;MRT-03-0375;D112;R3;2;2;255,09;510,18;401,76;Stock;3;0;1
23917;2024-12-15;AWP-10-0691;D024;R1;1;1;230,88;230,88;166,33;Stock;5;0;1
23918;2024-05-31;MT-03-0165;D098;R3;1;1;192,4;192,4;135,67;Stock;2;0;0
23919;2024-05-10;MLT-07-0268;D074;R2;2;2;239,73;479,46;411,4;Stock;5;0;1
23920;2025-04-28;AWP-02-0682;D040;R1;1;1;119,1;119,1;91,18;VOR;1;0;1
23921;2024-11-21;MLT-08-0205;D104;R3;1;1;40,67;40,67;27,22;VOR;1;0;1
23922;2024-04-15;LOAD-M-09-0818;D046;R1;1;1;92,44;92,44;65,23;VOR;1;0;1
23923;2024-07-02;LOAD-06-0726;D070;R2;2;0;100,0;200,0;121,86;Stock;5;1;0
23924;2024-07-23;MLT-09-0340;D023;R1;3;3;344,31;1032,93;630,42;VOR;1;0;1
23925;2024-09-05;MT-07-0094;D115;R3;3;3;517,0;1551,0;1331,94;VOR;1;0;0
23926;2025-01-09;AWP-08-0639;D012;R1;2;2;20,37;40,74;23,68;Stock;5;0;1
