AnnoMese;SKU;GiacenzaPezzi;SafetyStock;ReorderPoint;ValoreGiacenza;GiorniCopertura;FlagStockout;FlagDeadStock
2024-06;MT-02-0080;10;9,2;16,9;927,0;58,5;0;0
2024-07;MT-02-0080;41;9,2;16,9;3800,71;240,0;0;0
2024-08;MT-02-0080;6;9,2;16,9;556,2;35,1;0;0
2024-09;MT-02-0080;27;9,2;16,9;2502,91;158,0;0;0
2024-10;MT-02-0080;20;9,2;16,9;1854,0;117,1;0;0
2024-11;MT-02-0080;26;9,2;16,9;2410,21;152,2;0;0
2024-12;MT-02-0080;16;9,2;16,9;1483,2;93,7;0;0
2025-01;MT-02-0080;22;9,2;16,9;2039,41;128,8;0;0
2025-02;MT-02-0080;15;9,2;16,9;1390,5;87,8;0;0
2025-03;MT-02-0080;14;9,2;16,9;1297,8;82,0;0;0
2025-04;MT-02-0080;20;9,2;16,9;1854,0;117,1;0;0
2025-05;MT-02-0080;14;9,2;16,9;1297,8;82,0;0;0
2025-06;MT-02-0080;5;9,2;16,9;463,5;29,3;0;0
2025-07;MT-02-0080;23;9,2;16,9;2132,11;134,6;0;0
2025-08;MT-02-0080;13;9,2;16,9;1205,1;76,1;0;0
2025-09;MT-02-0080;4;9,2;16,9;370,8;23,4;0;0
2025-10;MT-02-0080;16;9,2;16,9;1483,2;93,7;0;0
2025-11;MT-02-0080;13;9,2;16,9;1205,1;76,1;0;0
2025-12;MT-02-0080;19;9,2;16,9;1761,3;111,2;0;0
2024-01;MT-08-0121;28;14,5;26,6;906,28;48,7;0;0
2024-02;MT-08-0121;19;14,5;26,6;614,97;33,0;0;0
2024-03;MT-08-0121;35;14,5;26,6;1132,85;60,9;0;0
2024-04;MT-08-0121;1;14,5;26,6;32,37;1,7;0;0
2024-05;MT-08-0121;17;14,5;26,6;550,24;29,6;0;0
2024-06;MT-08-0121;12;14,5;26,6;388,4;20,9;0;0
2024-07;MT-08-0121;18;14,5;26,6;582,61;31,3;0;0
2024-08;MT-08-0121;33;14,5;26,6;1068,11;57,4;0;0
2024-09;MT-08-0121;41;14,5;26,6;1327,05;71,3;0;0
2024-10;MT-08-0121;42;14,5;26,6;1359,42;73,0;0;0
2024-11;MT-08-0121;32;14,5;26,6;1035,75;55,7;0;0
2024-12;MT-08-0121;52;14,5;26,6;1683,09;90,4;0;0
2025-01;MT-08-0121;60;14,5;26,6;1942,02;104,3;0;0
2025-02;MT-08-0121;22;14,5;26,6;712,08;38,3;0;0
2025-03;MT-08-0121;55;14,5;26,6;1780,19;95,7;0;0
2025-04;MT-08-0121;56;14,5;26,6;1812,56;97,4;0;0
2025-05;MT-08-0121;33;14,5;26,6;1068,11;57,4;0;0
2025-06;MT-08-0121;26;14,5;26,6;841,54;45,2;0;0
2025-07;MT-08-0121;21;14,5;26,6;679,71;36,5;0;0
2025-08;MT-08-0121;0;14,5;26,6;0,0;0,0;1;0
2025-09;MT-08-0121;26;14,5;26,6;841,54;45,2;0;0
2025-10;MT-08-0121;8;14,5;26,6;258,94;13,9;0;0
2025-11;MT-08-0121;18;14,5;26,6;582,61;31,3;0;0
2025-12;MT-08-0121;25;14,5;26,6;809,18;43,5;0;0
2024-01;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2024-02;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2024-03;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2024-04;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2024-05;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2024-06;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2024-07;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2024-08;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2024-09;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2024-10;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2024-11;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2024-12;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2025-01;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2025-02;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2025-03;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2025-04;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2025-05;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2025-06;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2025-07;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2025-08;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2025-09;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2025-10;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2025-11;MI-MC-07-0512;0;1;1,1;0,0;0,0;1;0
2025-12;MI-MC-07-0512;1;1;1,1;435,08;48,0;0;0
2024-01;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2024-02;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2024-03;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2024-04;MT-07-0131;0;1;1,4;0,0;0,0;1;0
2024-05;MT-07-0131;2;1;1,4;243,21;14,0;0;0
2024-06;MT-07-0131;2;1;1,4;243,21;14,0;0;0
2024-07;MT-07-0131;0;1;1,4;0,0;0,0;1;0
2024-08;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2024-09;MT-07-0131;0;1;1,4;0,0;0,0;1;0
2024-10;MT-07-0131;0;1;1,4;0,0;0,0;1;0
2024-11;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2024-12;MT-07-0131;2;1;1,4;243,21;14,0;0;0
2025-01;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-02;MT-07-0131;2;1;1,4;243,21;14,0;0;0
2025-03;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-04;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-05;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-06;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-07;MT-07-0131;2;1;1,4;243,21;14,0;0;0
2025-08;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-09;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-10;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2025-11;MT-07-0131;2;1;1,4;243,21;14,0;0;0
2025-12;MT-07-0131;1;1;1,4;121,61;7,0;0;0
2024-01;AWP-02-0682;22;6,2;10,1;2005,93;255,5;0;0
2024-02;AWP-02-0682;11;6,2;10,1;1002,97;127,7;0;0
2024-03;AWP-02-0682;16;6,2;10,1;1458,86;185,8;0;0
2024-04;AWP-02-0682;16;6,2;10,1;1458,86;185,8;0;0
2024-05;AWP-02-0682;5;6,2;10,1;455,89;58,1;0;0
2024-06;AWP-02-0682;14;6,2;10,1;1276,5;162,6;0;0
2024-07;AWP-02-0682;2;6,2;10,1;182,36;23,2;0;0
2024-08;AWP-02-0682;23;6,2;10,1;2097,11;267,1;0;0
2024-09;AWP-02-0682;11;6,2;10,1;1002,97;127,7;0;0
2024-10;AWP-02-0682;13;6,2;10,1;1185,32;151,0;0;0
2024-11;AWP-02-0682;8;6,2;10,1;729,43;92,9;0;0
2024-12;AWP-02-0682;12;6,2;10,1;1094,14;139,4;0;0
2025-01;AWP-02-0682;5;6,2;10,1;455,89;58,1;0;0
2025-02;AWP-02-0682;8;6,2;10,1;729,43;92,9;0;0
2025-03;AWP-02-0682;15;6,2;10,1;1367,68;174,2;0;0
2025-04;AWP-02-0682;7;6,2;10,1;638,25;81,3;0;0
2025-05;AWP-02-0682;6;6,2;10,1;547,07;69,7;0;0
2025-06;AWP-02-0682;16;6,2;10,1;1458,86;185,8;0;0
2025-07;AWP-02-0682;7;6,2;10,1;638,25;81,3;0;0
2025-08;AWP-02-0682;11;6,2;10,1;1002,97;127,7;0;0
2025-09;AWP-02-0682;5;6,2;10,1;455,89;58,1;0;0
2025-10;AWP-02-0682;13;6,2;10,1;1185,32;151,0;0;0
2025-11;AWP-02-0682;14;6,2;10,1;1276,5;162,6;0;0
2025-12;AWP-02-0682;16;6,2;10,1;1458,86;185,8;0;0
2024-01;MLT-09-0240;3;1,3;2,3;407,13;40,0;0;0
2024-02;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2024-03;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2024-04;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2024-05;MLT-09-0240;4;1,3;2,3;542,84;53,3;0;0
2024-06;MLT-09-0240;3;1,3;2,3;407,13;40,0;0;0
2024-07;MLT-09-0240;1;1,3;2,3;135,71;13,3;0;0
2024-08;MLT-09-0240;0;1,3;2,3;0,0;0,0;1;0
2024-09;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2024-10;MLT-09-0240;1;1,3;2,3;135,71;13,3;0;0
2024-11;MLT-09-0240;3;1,3;2,3;407,13;40,0;0;0
2024-12;MLT-09-0240;3;1,3;2,3;407,13;40,0;0;0
2025-01;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2025-02;MLT-09-0240;1;1,3;2,3;135,71;13,3;0;0
2025-03;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2025-04;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2025-05;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2025-06;MLT-09-0240;4;1,3;2,3;542,84;53,3;0;0
2025-07;MLT-09-0240;0;1,3;2,3;0,0;0,0;1;0
2025-08;MLT-09-0240;1;1,3;2,3;135,71;13,3;0;0
2025-09;MLT-09-0240;3;1,3;2,3;407,13;40,0;0;0
2025-10;MLT-09-0240;0;1,3;2,3;0,0;0,0;1;0
2025-11;MLT-09-0240;1;1,3;2,3;135,71;13,3;0;0
2025-12;MLT-09-0240;2;1,3;2,3;271,42;26,7;0;0
2024-01;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2024-02;AWP-03-0679;2;2,0;3,2;403,53;72,0;0;0
2024-03;AWP-03-0679;2;2,0;3,2;403,53;72,0;0;0
2024-04;AWP-03-0679;5;2,0;3,2;1008,82;180,0;0;0
2024-05;AWP-03-0679;2;2,0;3,2;403,53;72,0;0;0
2024-06;AWP-03-0679;4;2,0;3,2;807,06;144,0;0;0
2024-07;AWP-03-0679;5;2,0;3,2;1008,82;180,0;0;0
2024-08;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2024-09;AWP-03-0679;4;2,0;3,2;807,06;144,0;0;0
2024-10;AWP-03-0679;0;2,0;3,2;0,0;0,0;1;0
2024-11;AWP-03-0679;4;2,0;3,2;807,06;144,0;0;0
2024-12;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2025-01;AWP-03-0679;2;2,0;3,2;403,53;72,0;0;0
2025-02;AWP-03-0679;5;2,0;3,2;1008,82;180,0;0;0
2025-03;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2025-04;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2025-05;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2025-06;AWP-03-0679;0;2,0;3,2;0,0;0,0;1;0
2025-07;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2025-08;AWP-03-0679;4;2,0;3,2;807,06;144,0;0;0
2025-09;AWP-03-0679;2;2,0;3,2;403,53;72,0;0;0
2025-10;AWP-03-0679;1;2,0;3,2;201,76;36,0;0;0
2025-11;AWP-03-0679;4;2,0;3,2;807,06;144,0;0;0
2025-12;AWP-03-0679;3;2,0;3,2;605,29;108,0;0;0
2024-01;MLT-06-0224;7;14,7;23,9;643,95;34,3;0;0
2024-02;MLT-06-0224;49;14,7;23,9;4507,66;240,0;0;0
2024-03;MLT-06-0224;15;14,7;23,9;1379,9;73,5;0;0
2024-04;MLT-06-0224;44;14,7;23,9;4047,7;215,5;0;0
2024-05;MLT-06-0224;19;14,7;23,9;1747,87;93,1;0;0
2024-06;MLT-06-0224;33;14,7;23,9;3035,77;161,6;0;0
2024-07;MLT-06-0224;39;14,7;23,9;3587,73;191,0;0;0
2024-08;MLT-06-0224;13;14,7;23,9;1195,91;63,7;0;0
2024-09;MLT-06-0224;16;14,7;23,9;1471,89;78,4;0;0
2024-10;MLT-06-0224;25;14,7;23,9;2299,83;122,4;0;0
2024-11;MLT-06-0224;3;14,7;23,9;275,98;14,7;0;0
2024-12;MLT-06-0224;30;14,7;23,9;2759,79;146,9;0;0
2025-01;MLT-06-0224;34;14,7;23,9;3127,77;166,5;0;0
2025-02;MLT-06-0224;38;14,7;23,9;3495,74;186,1;0;0
2025-03;MLT-06-0224;0;14,7;23,9;0,0;0,0;1;0
2025-04;MLT-06-0224;8;14,7;23,9;735,95;39,2;0;0
2025-05;MLT-06-0224;11;14,7;23,9;1011,92;53,9;0;0
2025-06;MLT-06-0224;13;14,7;23,9;1195,91;63,7;0;0
2025-07;MLT-06-0224;26;14,7;23,9;2391,82;127,3;0;0
2025-08;MLT-06-0224;45;14,7;23,9;4139,69;220,4;0;0
2025-09;MLT-06-0224;29;14,7;23,9;2667,8;142,0;0;0
2025-10;MLT-06-0224;55;14,7;23,9;5059,62;269,4;0;0
2025-11;MLT-06-0224;16;14,7;23,9;1471,89;78,4;0;0
2025-12;MLT-06-0224;0;14,7;23,9;0,0;0,0;1;0
2024-01;MLT-04-0303;0;1,4;2,7;0,0;0,0;1;0
2024-02;MLT-04-0303;2;1,4;2,7;310,94;23,2;0;0
2024-03;MLT-04-0303;1;1,4;2,7;155,47;11,6;0;0
2024-04;MLT-04-0303;3;1,4;2,7;466,41;34,8;0;0
2024-05;MLT-04-0303;1;1,4;2,7;155,47;11,6;0;0
2024-06;MLT-04-0303;3;1,4;2,7;466,41;34,8;0;0
2024-07;MLT-04-0303;2;1,4;2,7;310,94;23,2;0;0
2024-08;MLT-04-0303;2;1,4;2,7;310,94;23,2;0;0
2024-09;MLT-04-0303;4;1,4;2,7;621,88;46,5;0;0
2024-10;MLT-04-0303;1;1,4;2,7;155,47;11,6;0;0
2024-11;MLT-04-0303;1;1,4;2,7;155,47;11,6;0;0
2024-12;MLT-04-0303;0;1,4;2,7;0,0;0,0;1;0
2025-01;MLT-04-0303;2;1,4;2,7;310,94;23,2;0;0
2025-02;MLT-04-0303;3;1,4;2,7;466,41;34,8;0;0
2025-03;MLT-04-0303;4;1,4;2,7;621,88;46,5;0;0
2025-04;MLT-04-0303;2;1,4;2,7;310,94;23,2;0;0
2025-05;MLT-04-0303;3;1,4;2,7;466,41;34,8;0;0
2025-06;MLT-04-0303;4;1,4;2,7;621,88;46,5;0;0
2025-07;MLT-04-0303;4;1,4;2,7;621,88;46,5;0;0
2025-08;MLT-04-0303;2;1,4;2,7;310,94;23,2;0;0
2025-09;MLT-04-0303;5;1,4;2,7;777,35;58,1;0;0
2025-10;MLT-04-0303;2;1,4;2,7;310,94;23,2;0;0
2025-11;MLT-04-0303;4;1,4;2,7;621,88;46,5;0;0
2025-12;MLT-04-0303;1;1,4;2,7;155,47;11,6;0;0
2024-01;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-02;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-03;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-04;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-05;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-06;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2024-07;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2024-08;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-09;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2024-10;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-11;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-12;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2025-01;LOAD-M-03-0873;2;1;1,2;1060,08;360,0;0;0
2025-02;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2025-03;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2025-04;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2025-05;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2025-06;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2025-07;LOAD-M-03-0873;2;1;1,2;1060,08;360,0;0;0
2025-08;LOAD-M-03-0873;0;1;1,2;0,0;0,0;1;0
2025-09;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2025-10;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2025-11;LOAD-M-03-0873;2;1;1,2;1060,08;360,0;0;0
2025-12;LOAD-M-03-0873;1;1;1,2;530,04;180,0;0;0
2024-01;MLT-06-0220;2;2,2;4,1;167,92;10,7;0;0
2024-02;MLT-06-0220;2;2,2;4,1;167,92;10,7;0;0
2024-03;MLT-06-0220;2;2,2;4,1;167,92;10,7;0;0
2024-04;MLT-06-0220;5;2,2;4,1;419,8;26,9;0;0
2024-05;MLT-06-0220;5;2,2;4,1;419,8;26,9;0;0
2024-06;MLT-06-0220;4;2,2;4,1;335,84;21,5;0;0
2024-07;MLT-06-0220;5;2,2;4,1;419,8;26,9;0;0
2024-08;MLT-06-0220;5;2,2;4,1;419,8;26,9;0;0
2024-09;MLT-06-0220;3;2,2;4,1;251,88;16,1;0;0
2024-10;MLT-06-0220;1;2,2;4,1;83,96;5,4;0;0
2024-11;MLT-06-0220;5;2,2;4,1;419,8;26,9;0;0
2024-12;MLT-06-0220;8;2,2;4,1;671,68;43,0;0;0
2025-01;MLT-06-0220;4;2,2;4,1;335,84;21,5;0;0
2025-02;MLT-06-0220;3;2,2;4,1;251,88;16,1;0;0
2025-03;MLT-06-0220;7;2,2;4,1;587,72;37,6;0;0
2025-04;MLT-06-0220;4;2,2;4,1;335,84;21,5;0;0
2025-05;MLT-06-0220;3;2,2;4,1;251,88;16,1;0;0
2025-06;MLT-06-0220;3;2,2;4,1;251,88;16,1;0;0
2025-07;MLT-06-0220;3;2,2;4,1;251,88;16,1;0;0
2025-08;MLT-06-0220;2;2,2;4,1;167,92;10,7;0;0
2025-09;MLT-06-0220;6;2,2;4,1;503,76;32,2;0;0
2025-10;MLT-06-0220;2;2,2;4,1;167,92;10,7;0;0
2025-11;MLT-06-0220;6;2,2;4,1;503,76;32,2;0;0
2025-12;MLT-06-0220;0;2,2;4,1;0,0;0,0;1;0
2024-01;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2024-02;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2024-03;MLT-03-0280;3;1;1,6;773,58;72,0;0;0
2024-04;MLT-03-0280;0;1;1,6;0,0;0,0;1;0
2024-05;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2024-06;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2024-07;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2024-08;MLT-03-0280;2;1;1,6;515,72;48,0;0;0
2024-09;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2024-10;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2024-11;MLT-03-0280;0;1;1,6;0,0;0,0;1;0
2024-12;MLT-03-0280;2;1;1,6;515,72;48,0;0;0
2025-01;MLT-03-0280;2;1;1,6;515,72;48,0;0;0
2025-02;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2025-03;MLT-03-0280;2;1;1,6;515,72;48,0;0;0
2025-04;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2025-05;MLT-03-0280;0;1;1,6;0,0;0,0;1;0
2025-06;MLT-03-0280;2;1;1,6;515,72;48,0;0;0
2025-07;MLT-03-0280;2;1;1,6;515,72;48,0;0;0
2025-08;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2025-09;MLT-03-0280;0;1;1,6;0,0;0,0;1;0
2025-10;MLT-03-0280;1;1;1,6;257,86;24,0;0;0
2025-11;MLT-03-0280;2;1;1,6;515,72;48,0;0;0
2025-12;MLT-03-0280;0;1;1,6;0,0;0,0;1;0
2024-01;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2024-02;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2024-03;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2024-04;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2024-05;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2024-06;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2024-07;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2024-08;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2024-09;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2024-10;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2024-11;MLT-09-0232;2;1;1,3;338,81;30,0;0;0
2024-12;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2025-01;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2025-02;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2025-03;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2025-04;MLT-09-0232;2;1;1,3;338,81;30,0;0;0
2025-05;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2025-06;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2025-07;MLT-09-0232;2;1;1,3;338,81;30,0;0;0
2025-08;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2025-09;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2025-10;MLT-09-0232;0;1;1,3;0,0;0,0;1;0
2025-11;MLT-09-0232;2;1;1,3;338,81;30,0;0;0
2025-12;MLT-09-0232;1;1;1,3;169,4;15,0;0;0
2024-01;MT-02-0084;2;1;1,5;234,01;11,3;0;0
2024-02;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-03;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-04;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-05;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-06;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-07;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-08;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2024-09;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-10;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2024-11;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-12;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2025-01;MT-02-0084;2;1;1,5;234,01;11,3;0;0
2025-02;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2025-03;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2025-04;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2025-05;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2025-06;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2025-07;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2025-08;MT-02-0084;0;1;1,5;0,0;0,0;1;0
2025-09;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2025-10;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2025-11;MT-02-0084;3;1;1,5;351,01;17,0;0;0
2025-12;MT-02-0084;1;1;1,5;117,0;5,7;0;0
2024-01;MI-MC-07-0554;3;2,0;3,7;503,8;54,0;0;0
2024-02;MI-MC-07-0554;2;2,0;3,7;335,87;36,0;0;0
2024-03;MI-MC-07-0554;4;2,0;3,7;671,73;72,0;0;0
2024-04;MI-MC-07-0554;1;2,0;3,7;167,93;18,0;0;0
2024-05;MI-MC-07-0554;2;2,0;3,7;335,87;36,0;0;0
2024-06;MI-MC-07-0554;5;2,0;3,7;839,67;90,0;0;0
2024-07;MI-MC-07-0554;3;2,0;3,7;503,8;54,0;0;0
2024-08;MI-MC-07-0554;6;2,0;3,7;1007,6;108,0;0;0
2024-09;MI-MC-07-0554;2;2,0;3,7;335,87;36,0;0;0
2024-10;MI-MC-07-0554;4;2,0;3,7;671,73;72,0;0;0
2024-11;MI-MC-07-0554;4;2,0;3,7;671,73;72,0;0;0
2024-12;MI-MC-07-0554;2;2,0;3,7;335,87;36,0;0;0
2025-01;MI-MC-07-0554;0;2,0;3,7;0,0;0,0;1;0
2025-02;MI-MC-07-0554;6;2,0;3,7;1007,6;108,0;0;0
2025-03;MI-MC-07-0554;2;2,0;3,7;335,87;36,0;0;0
2025-04;MI-MC-07-0554;1;2,0;3,7;167,93;18,0;0;0
2025-05;MI-MC-07-0554;4;2,0;3,7;671,73;72,0;0;0
2025-06;MI-MC-07-0554;1;2,0;3,7;167,93;18,0;0;0
2025-07;MI-MC-07-0554;0;2,0;3,7;0,0;0,0;1;0
2025-08;MI-MC-07-0554;3;2,0;3,7;503,8;54,0;0;0
2025-09;MI-MC-07-0554;3;2,0;3,7;503,8;54,0;0;0
2025-10;MI-MC-07-0554;6;2,0;3,7;1007,6;108,0;0;0
2025-11;MI-MC-07-0554;3;2,0;3,7;503,8;54,0;0;0
2025-12;MI-MC-07-0554;2;2,0;3,7;335,87;36,0;0;0
2024-01;MLT-07-0200;3;2,0;3,7;542,31;37,2;0;0
2024-02;MLT-07-0200;2;2,0;3,7;361,54;24,8;0;0
2024-03;MLT-07-0200;4;2,0;3,7;723,08;49,7;0;0
2024-04;MLT-07-0200;6;2,0;3,7;1084,62;74,5;0;0
2024-05;MLT-07-0200;2;2,0;3,7;361,54;24,8;0;0
2024-06;MLT-07-0200;4;2,0;3,7;723,08;49,7;0;0
2024-07;MLT-07-0200;3;2,0;3,7;542,31;37,2;0;0
2024-08;MLT-07-0200;4;2,0;3,7;723,08;49,7;0;0
2024-09;MLT-07-0200;5;2,0;3,7;903,85;62,1;0;0
2024-10;MLT-07-0200;6;2,0;3,7;1084,62;74,5;0;0
2024-11;MLT-07-0200;1;2,0;3,7;180,77;12,4;0;0
2024-12;MLT-07-0200;3;2,0;3,7;542,31;37,2;0;0
2025-01;MLT-07-0200;4;2,0;3,7;723,08;49,7;0;0
2025-02;MLT-07-0200;4;2,0;3,7;723,08;49,7;0;0
2025-03;MLT-07-0200;10;2,0;3,7;1807,69;124,1;0;0
2025-04;MLT-07-0200;5;2,0;3,7;903,85;62,1;0;0
2025-05;MLT-07-0200;5;2,0;3,7;903,85;62,1;0;0
2025-06;MLT-07-0200;2;2,0;3,7;361,54;24,8;0;0
2025-07;MLT-07-0200;4;2,0;3,7;723,08;49,7;0;0
2025-08;MLT-07-0200;3;2,0;3,7;542,31;37,2;0;0
2025-09;MLT-07-0200;2;2,0;3,7;361,54;24,8;0;0
2025-10;MLT-07-0200;5;2,0;3,7;903,85;62,1;0;0
2025-11;MLT-07-0200;1;2,0;3,7;180,77;12,4;0;0
2025-12;MLT-07-0200;1;2,0;3,7;180,77;12,4;0;0
2024-01;MRT-05-0454;50;9,4;17,2;1523,93;288,0;0;0
2024-02;MRT-05-0454;5;9,4;17,2;152,39;28,8;0;0
2024-03;MRT-05-0454;24;9,4;17,2;731,49;138,2;0;0
2024-04;MRT-05-0454;24;9,4;17,2;731,49;138,2;0;0
2024-05;MRT-05-0454;19;9,4;17,2;579,09;109,4;0;0
2024-06;MRT-05-0454;18;9,4;17,2;548,62;103,7;0;0
2024-07;MRT-05-0454;15;9,4;17,2;457,18;86,4;0;0
2024-08;MRT-05-0454;5;9,4;17,2;152,39;28,8;0;0
2024-09;MRT-05-0454;27;9,4;17,2;822,92;155,5;0;0
2024-10;MRT-05-0454;0;9,4;17,2;0,0;0,0;1;0
2024-11;MRT-05-0454;16;9,4;17,2;487,66;92,2;0;0
